SNo,Pair,Date,Session,Day,Direction,Entry_Price,SL_Price,TP_Price,Exit_Price,SL_Pips,Lot_Size,Account_Balance,Risk_Amount,RR,PnL,TP_Hit,Result,Trade_Duration
6802,XAUUSD,2024-06-12,New York,Wednesday,Sell,1903.02,1903.09,1902.8,1903.02,7.3,1.32,310838.36,14.74,0.0,0.0,BE,,1h 30m
6803,EURUSD,2024-06-12,New York,Wednesday,Sell,1.04116,1.04263,1.03748,1.04261,14.7,1.32,310652.08,194.04,0.96,-186.28,SL Hit,Loss,55m
6804,EURUSD,2024-06-12,London,Wednesday,Buy,1.05404,1.0536,1.05544,1.05543,4.4,1.32,310837.36,58.08,3.19,185.28,TP1 (1:3),Win,2h 15m
6805,EURUSD,2024-06-12,London,Wednesday,Buy,1.10265,1.10111,1.1065,1.10114,15.4,1.32,310650.34,203.28,0.92,-187.02,SL Hit,Loss,58m
6806,XAUUSD,2024-06-12,New York,Wednesday,Sell,1841.32,1841.48,1840.83,1840.83,15.8,1.32,311303.13,208.56,3.13,652.79,TP1 (1:3),Win,1h 2m
6807,GBPUSD,2024-06-12,New York,Wednesday,Buy,1.25245,1.25188,1.25388,1.25191,5.7,1.32,311230.15,75.24,0.97,-72.98,SL Hit,Loss,1h 22m
6808,USDCAD,2024-06-12,New York,Wednesday,Sell,1.21686,1.21799,1.21403,1.21799,11.3,1.32,311122.19,114.85,0.94,-107.96,SL Hit,Loss,32m
6809,USDCAD,2024-06-12,London,Wednesday,Sell,1.23055,1.23127,1.22833,1.22833,7.2,1.32,311348.32,73.18,3.09,226.13,TP1 (1:3),Win,2h 15m
6810,EURUSD,2024-06-12,New York,Wednesday,Buy,1.0845,1.08383,1.08654,1.08649,6.7,1.32,311617.18,88.44,3.04,268.86,TP1 (1:3),Win,3h 22m
6811,GBPUSD,2024-06-12,London,Wednesday,Buy,1.28262,1.28143,1.28629,1.28625,11.9,1.32,312100.99,157.08,3.08,483.81,TP1 (1:3),Win,1h 48m
6812,USDCAD,2024-06-13,New York,Thursday,Buy,1.31741,1.31589,1.32121,1.31589,15.2,1.32,311958.86,154.49,0.92,-142.13,SL Hit,Loss,1h 22m
6813,USDCAD,2024-06-13,New York,Thursday,Buy,1.31554,1.31438,1.31894,1.31892,11.6,1.32,312304.31,117.9,2.93,345.45,TP1 (1:3),Win,1h 55m
6814,EURGBP,2024-06-13,London,Thursday,Buy,0.83376,0.83305,0.83553,0.83307,7.1,1.32,312183.69,121.84,0.99,-120.62,SL Hit,Loss,48m
6815,USDCAD,2024-06-13,London,Thursday,Sell,1.20743,1.20894,1.20287,1.2029,15.1,1.32,312647.2,153.48,3.02,463.51,TP1 (1:3),Win,1h 55m
6816,GBPUSD,2024-06-13,London,Thursday,Buy,1.28339,1.28189,1.28767,1.28765,15.0,1.32,313211.5,198.0,2.85,564.3,TP1 (1:3),Win,2h 30m
6817,XAUUSD,2024-06-13,London,Thursday,Buy,1965.74,1965.65,1966.04,1966.04,9.0,1.32,313603.54,118.8,3.3,392.04,TP1 (1:3),Win,1h 2m
6818,GBPUSD,2024-06-13,New York,Thursday,Buy,1.21642,1.2152,1.22034,1.22031,12.2,1.32,314120.48,161.04,3.21,516.94,TP1 (1:3),Win,9h 15m
6819,USDCAD,2024-06-13,New York,Thursday,Sell,1.26632,1.26694,1.26447,1.26451,6.2,1.32,314308.91,63.02,2.99,188.43,TP1 (1:3),Win,5h 30m
6820,GBPUSD,2024-06-17,New York,Monday,Sell,1.26836,1.26918,1.26631,1.26917,8.2,1.32,314203.92,108.24,0.97,-104.99,SL Hit,Loss,27m
6821,GBPUSD,2024-06-17,London,Monday,Buy,1.23741,1.23661,1.23981,1.23979,8.0,1.32,314520.72,105.6,3.0,316.8,TP1 (1:3),Win,3h 22m
6822,EURGBP,2024-06-17,New York,Monday,Buy,0.85886,0.85728,0.86339,0.86334,15.8,1.32,315298.86,271.13,2.87,778.14,TP1 (1:3),Win,2h 30m
6823,XAUUSD,2024-06-17,London,Monday,Buy,1998.29,1998.21,1998.52,1998.52,7.9,1.32,315605.44,104.28,2.94,306.58,TP1 (1:3),Win,3h 22m
6824,GBPUSD,2024-06-17,London,Monday,Buy,1.3031,1.30155,1.30787,1.30783,15.5,1.32,316235.61,204.6,3.08,630.17,TP1 (1:3),Win,3h 22m
6825,EURUSD,2024-06-17,London,Monday,Sell,1.09412,1.09485,1.09181,1.09182,7.3,1.32,316540.11,96.36,3.16,304.5,TP1 (1:3),Win,12h 20m
6826,EURUSD,2024-06-17,New York,Monday,Buy,1.10808,1.10746,1.10995,1.10994,6.2,1.32,316786.45,81.84,3.01,246.34,TP1 (1:3),Win,9h 15m
6827,EURUSD,2024-06-17,London,Monday,Sell,1.04862,1.04903,1.0476,1.04901,4.1,1.32,316735.04,54.12,0.95,-51.41,SL Hit,Loss,22m
6828,EURUSD,2024-06-17,New York,Monday,Buy,1.03417,1.03367,1.03561,1.03559,5.0,1.32,316925.78,66.0,2.89,190.74,TP1 (1:3),Win,2h 30m
6829,XAUUSD,2024-06-17,London,Monday,Sell,1946.17,1946.27,1945.93,1946.27,9.5,1.32,316810.41,125.4,0.92,-115.37,SL Hit,Loss,38m
6830,GBPUSD,2024-06-17,New York,Monday,Sell,1.29939,1.29987,1.29819,1.29986,4.8,1.32,316748.95,63.36,0.97,-61.46,SL Hit,Loss,22m
6831,EURUSD,2024-06-17,New York,Monday,Buy,1.10899,1.10855,1.11009,1.10857,4.4,1.32,316691.45,58.08,0.99,-57.5,SL Hit,Loss,32m
6832,EURGBP,2024-06-18,New York,Tuesday,Sell,0.83272,0.83358,0.83057,0.83357,8.6,1.32,316545.35,147.58,0.99,-146.1,SL Hit,Loss,12m
6833,GBPUSD,2024-06-18,London,Tuesday,Sell,1.29712,1.29871,1.29314,1.29869,15.9,1.32,316339.67,209.88,0.98,-205.68,SL Hit,Loss,32m
6834,GBPUSD,2024-06-18,New York,Tuesday,Sell,1.21574,1.2174,1.21159,1.21738,16.6,1.32,316127.12,219.12,0.97,-212.55,SL Hit,Loss,18m
6835,EURUSD,2024-06-18,New York,Tuesday,Buy,1.06851,1.06708,1.07209,1.06709,14.3,1.32,315951.57,188.76,0.93,-175.55,SL Hit,Loss,22m
6836,USDCAD,2024-06-18,London,Tuesday,Buy,1.26645,1.26483,1.27147,1.27143,16.2,1.32,316462.02,164.66,3.1,510.45,TP1 (1:3),Win,3h 40m
6837,EURGBP,2024-06-18,New York,Tuesday,Sell,0.8779,0.87957,0.87272,0.87273,16.7,1.32,317350.39,286.57,3.1,888.37,TP1 (1:3),Win,4h 20m
6838,USDCAD,2024-06-18,London,Tuesday,Sell,1.34867,1.34908,1.34764,1.34907,4.1,1.32,317309.55,41.67,0.98,-40.84,SL Hit,Loss,58m
6839,EURUSD,2024-06-18,London,Tuesday,Sell,1.11236,1.11368,1.10906,1.11368,13.2,1.32,317149.25,174.24,0.92,-160.3,SL Hit,Loss,40m
6840,XAUUSD,2024-06-18,London,Tuesday,Buy,1860.97,1860.93,1861.1,1860.97,4.2,1.32,317149.25,14.74,0.0,0.0,BE,,2h 5m
6841,GBPUSD,2024-06-18,New York,Tuesday,Sell,1.24464,1.24532,1.24294,1.2453,6.8,1.32,317060.39,89.76,0.99,-88.86,SL Hit,Loss,35m
6842,GBPUSD,2024-06-19,New York,Wednesday,Buy,1.26673,1.26531,1.27137,1.27137,14.2,1.32,317673.32,187.44,3.27,612.93,TP1 (1:3),Win,2h 15m
6843,EURUSD,2024-06-19,London,Wednesday,Sell,1.08625,1.0877,1.08164,1.08167,14.5,1.32,318281.97,191.4,3.18,608.65,TP1 (1:3),Win,1h 48m
6844,USDCAD,2024-06-19,New York,Wednesday,Buy,1.24005,1.2395,1.2418,1.24176,5.5,1.32,318460.29,55.9,3.19,178.32,TP1 (1:3),Win,1h 48m
6845,GBPUSD,2024-06-19,London,Wednesday,Buy,1.28399,1.28357,1.28517,1.28512,4.2,1.32,318615.52,55.44,2.8,155.23,TP1 (1:3),Win,3h 40m
6846,EURUSD,2024-06-19,New York,Wednesday,Buy,1.05256,1.05138,1.05641,1.05639,11.8,1.32,319123.3,155.76,3.26,507.78,TP1 (1:3),Win,8h 5m
6847,GBPUSD,2024-06-19,New York,Wednesday,Buy,1.25472,1.2535,1.25842,1.2584,12.2,1.32,319611.25,161.04,3.03,487.95,TP1 (1:3),Win,9h 15m
6848,EURGBP,2024-06-19,New York,Wednesday,Buy,0.88796,0.88634,0.89282,0.88796,16.2,1.32,319611.25,14.74,0.0,0.0,BE,,3h 0m
6849,XAUUSD,2024-06-19,New York,Wednesday,Buy,1895.73,1895.68,1895.87,1895.87,4.6,1.32,319795.23,60.72,3.03,183.98,TP1 (1:3),Win,4h 55m
6850,EURUSD,2024-06-19,London,Wednesday,Buy,1.08914,1.08758,1.09382,1.08914,15.6,1.32,319795.23,14.74,0.0,0.0,BE,,45m
6851,GBPUSD,2024-06-19,New York,Wednesday,Buy,1.2175,1.21652,1.22044,1.2175,9.8,1.32,319795.23,14.74,0.0,0.0,BE,,1h 30m
6852,EURGBP,2024-06-19,London,Wednesday,Sell,0.85645,0.85699,0.85481,0.85486,5.4,1.32,320076.92,92.66,3.04,281.69,TP1 (1:3),Win,3h 22m
6853,USDCAD,2024-06-20,New York,Thursday,Sell,1.26711,1.26864,1.26328,1.26862,15.3,1.32,319924.52,155.51,0.98,-152.4,SL Hit,Loss,18m
6854,GBPUSD,2024-06-20,New York,Thursday,Buy,1.28374,1.28295,1.28628,1.28626,7.9,1.32,320260.3,104.28,3.22,335.78,TP1 (1:3),Win,8h 5m
6855,USDCAD,2024-06-20,New York,Thursday,Buy,1.25516,1.25353,1.26002,1.25998,16.3,1.32,320754.0,165.67,2.98,493.7,TP1 (1:3),Win,9h 15m
6856,GBPUSD,2024-06-20,New York,Thursday,Buy,1.28641,1.28537,1.28901,1.28538,10.4,1.32,320629.08,137.28,0.91,-124.92,SL Hit,Loss,22m
6857,EURGBP,2024-06-20,London,Thursday,Sell,0.87141,0.87208,0.86931,0.86934,6.7,1.32,320988.94,114.97,3.13,359.86,TP1 (1:3),Win,3h 22m
6858,GBPUSD,2024-06-20,New York,Thursday,Buy,1.24822,1.24714,1.25092,1.24717,10.8,1.32,320852.08,142.56,0.96,-136.86,SL Hit,Loss,45m
6859,EURUSD,2024-06-20,London,Thursday,Sell,1.05549,1.05686,1.05207,1.05685,13.7,1.32,320687.52,180.84,0.91,-164.56,SL Hit,Loss,1h 5m
6860,EURGBP,2024-06-20,London,Thursday,Sell,0.86309,0.8643,0.86007,0.8643,12.1,1.32,320494.41,207.64,0.93,-193.11,SL Hit,Loss,38m
6861,GBPUSD,2024-06-20,New York,Thursday,Buy,1.22338,1.22204,1.22673,1.22207,13.4,1.32,320319.3,176.88,0.99,-175.11,SL Hit,Loss,48m
6862,EURUSD,2024-06-20,New York,Thursday,Buy,1.09474,1.09427,1.09591,1.0943,4.7,1.32,320258.5,62.04,0.98,-60.8,SL Hit,Loss,1h 5m
6863,USDCAD,2024-06-20,New York,Thursday,Sell,1.34558,1.34697,1.34141,1.34558,13.9,1.32,320258.5,14.74,0.0,0.0,BE,,2h 5m
6864,XAUUSD,2024-06-21,New York,Friday,Buy,1889.22,1889.17,1889.37,1889.37,4.8,1.32,320461.89,63.36,3.21,203.39,TP1 (1:3),Win,9h 15m
6865,EURUSD,2024-06-21,New York,Friday,Buy,1.07165,1.07027,1.0751,1.07029,13.8,1.32,320290.66,182.16,0.94,-171.23,SL Hit,Loss,1h 22m
6866,XAUUSD,2024-06-21,New York,Friday,Buy,1878.99,1878.92,1879.15,1878.92,6.5,1.32,320210.01,85.8,0.94,-80.65,SL Hit,Loss,12m
6867,USDCAD,2024-06-21,New York,Friday,Sell,1.24045,1.24197,1.23665,1.24195,15.2,1.32,320057.06,154.49,0.99,-152.95,SL Hit,Loss,58m
6868,EURGBP,2024-06-21,New York,Friday,Buy,0.83446,0.83314,0.83776,0.83315,13.2,1.32,319848.67,226.51,0.92,-208.39,SL Hit,Loss,38m
6869,XAUUSD,2024-06-21,London,Friday,Buy,1880.93,1880.76,1881.46,1881.46,17.0,1.32,320542.07,224.4,3.09,693.4,TP1 (1:3),Win,3h 22m
6870,GBPUSD,2024-06-21,New York,Friday,Buy,1.2633,1.26265,1.26493,1.26265,6.5,1.32,320458.84,85.8,0.97,-83.23,SL Hit,Loss,27m
6871,USDCAD,2024-06-21,New York,Friday,Buy,1.34472,1.34311,1.34874,1.34312,16.1,1.32,320305.02,163.64,0.94,-153.82,SL Hit,Loss,27m
6872,EURGBP,2024-06-21,New York,Friday,Sell,0.83372,0.83512,0.83022,0.83511,14.0,1.32,320074.39,240.24,0.96,-230.63,SL Hit,Loss,32m
6873,EURUSD,2024-06-21,New York,Friday,Buy,1.118,1.11727,1.11983,1.11729,7.3,1.32,319980.92,96.36,0.97,-93.47,SL Hit,Loss,58m
6874,EURUSD,2024-06-24,London,Monday,Buy,1.09381,1.09313,1.09551,1.09315,6.8,1.32,319898.34,89.76,0.92,-82.58,SL Hit,Loss,40m
6875,USDCAD,2024-06-24,New York,Monday,Buy,1.19952,1.19863,1.20174,1.19864,8.9,1.32,319814.21,90.46,0.93,-84.13,SL Hit,Loss,12m
6876,USDCAD,2024-06-24,London,Monday,Sell,1.22813,1.22889,1.22585,1.22813,7.6,1.32,319814.21,14.74,0.0,0.0,BE,,1h 10m
6877,EURUSD,2024-06-24,London,Monday,Sell,1.07937,1.08074,1.07594,1.08073,13.7,1.32,319644.22,180.84,0.94,-169.99,SL Hit,Loss,55m
6878,GBPUSD,2024-06-24,London,Monday,Buy,1.24119,1.2398,1.24546,1.24546,13.9,1.32,320207.5,183.48,3.07,563.28,TP1 (1:3),Win,1h 55m
6879,XAUUSD,2024-06-24,London,Monday,Sell,1950.73,1950.83,1950.46,1950.46,9.5,1.32,320563.64,125.4,2.84,356.14,TP1 (1:3),Win,3h 22m
6880,EURGBP,2024-06-24,London,Monday,Sell,0.88722,0.88825,0.88391,0.88392,10.3,1.32,321131.01,176.75,3.21,567.37,TP1 (1:3),Win,4h 20m
6881,XAUUSD,2024-06-24,London,Monday,Buy,2050.3,2050.21,2050.56,2050.56,9.2,1.32,321473.47,121.44,2.82,342.46,TP1 (1:3),Win,1h 48m
6882,EURGBP,2024-06-24,London,Monday,Buy,0.87139,0.86972,0.8764,0.87139,16.7,1.32,321473.47,14.74,0.0,0.0,BE,,1h 30m
6883,XAUUSD,2024-06-24,London,Monday,Sell,2044.25,2044.4,2043.88,2044.4,14.6,1.32,321294.24,192.72,0.93,-179.23,SL Hit,Loss,1h 5m
6884,EURUSD,2024-06-26,London,Wednesday,Sell,1.0426,1.04409,1.03887,1.04407,14.9,1.32,321109.36,196.68,0.94,-184.88,SL Hit,Loss,1h 5m
6885,EURUSD,2024-06-26,New York,Wednesday,Buy,1.06314,1.06257,1.06487,1.06483,5.7,1.32,321338.09,75.24,3.04,228.73,TP1 (1:3),Win,12h 20m
6886,EURUSD,2024-06-26,New York,Wednesday,Buy,1.06239,1.0617,1.06411,1.06171,6.9,1.32,321248.83,91.08,0.98,-89.26,SL Hit,Loss,55m
6887,GBPUSD,2024-06-26,New York,Wednesday,Sell,1.29931,1.30035,1.29619,1.29931,10.4,1.32,321248.83,14.74,0.0,0.0,BE,,3h 0m
6888,XAUUSD,2024-06-26,New York,Wednesday,Buy,2017.11,2017.05,2017.25,2017.05,5.8,1.32,321176.1,76.56,0.95,-72.73,SL Hit,Loss,55m
6889,USDCAD,2024-06-26,New York,Wednesday,Sell,1.25273,1.2533,1.2513,1.25327,5.7,1.32,321119.33,57.93,0.98,-56.77,SL Hit,Loss,40m
6890,EURGBP,2024-06-26,New York,Wednesday,Buy,0.86383,0.86252,0.86806,0.86804,13.1,1.32,321845.43,224.8,3.23,726.1,TP1 (1:3),Win,4h 20m
6891,GBPUSD,2024-06-26,London,Wednesday,Buy,1.22911,1.2283,1.23113,1.22833,8.1,1.32,321740.65,106.92,0.98,-104.78,SL Hit,Loss,45m
6892,XAUUSD,2024-06-26,London,Wednesday,Buy,1950.33,1950.25,1950.57,1950.57,8.4,1.32,322053.33,110.88,2.82,312.68,TP1 (1:3),Win,5h 30m
6893,XAUUSD,2024-06-26,London,Wednesday,Sell,2049.49,2049.56,2049.29,2049.29,6.9,1.32,322312.91,91.08,2.85,259.58,TP1 (1:3),Win,1h 48m
6894,USDCAD,2024-06-26,New York,Wednesday,Buy,1.27086,1.27037,1.27209,1.27039,4.9,1.32,322265.6,49.8,0.95,-47.31,SL Hit,Loss,35m
6895,EURGBP,2024-06-27,New York,Thursday,Buy,0.86742,0.86666,0.8696,0.86956,7.6,1.32,322639.91,130.42,2.87,374.31,TP1 (1:3),Win,4h 55m
6896,XAUUSD,2024-06-27,New York,Thursday,Sell,1993.58,1993.64,1993.4,1993.4,6.2,1.32,322878.88,81.84,2.92,238.97,TP1 (1:3),Win,2h 30m
6897,GBPUSD,2024-06-27,New York,Thursday,Buy,1.21242,1.21188,1.21405,1.21402,5.4,1.32,323094.15,71.28,3.02,215.27,TP1 (1:3),Win,4h 20m
6898,EURUSD,2024-06-27,London,Thursday,Sell,1.07763,1.07819,1.07584,1.07586,5.6,1.32,323330.69,73.92,3.2,236.54,TP1 (1:3),Win,2h 30m
6899,EURUSD,2024-06-27,London,Thursday,Sell,1.11573,1.11701,1.11156,1.11157,12.8,1.32,323881.5,168.96,3.26,550.81,TP1 (1:3),Win,12h 20m
6900,EURUSD,2024-06-27,New York,Thursday,Sell,1.07162,1.07239,1.06945,1.06947,7.7,1.32,324168.12,101.64,2.82,286.62,TP1 (1:3),Win,12h 20m
6901,GBPUSD,2024-06-27,London,Thursday,Sell,1.2234,1.22467,1.21959,1.21962,12.7,1.32,324671.04,167.64,3.0,502.92,TP1 (1:3),Win,2h 30m
6902,USDCAD,2024-06-27,London,Thursday,Sell,1.32314,1.32454,1.31894,1.32314,14.0,1.32,324671.04,14.74,0.0,0.0,BE,,1h 30m
6903,USDCAD,2024-06-27,New York,Thursday,Sell,1.27812,1.27912,1.27488,1.27489,10.0,1.32,325000.35,101.64,3.24,329.31,TP1 (1:3),Win,9h 15m
6904,XAUUSD,2024-06-27,London,Thursday,Buy,2090.86,2090.8,2091.01,2090.8,6.1,1.32,324924.66,80.52,0.94,-75.69,SL Hit,Loss,40m
6905,USDCAD,2024-06-27,New York,Thursday,Sell,1.27353,1.27436,1.27087,1.27091,8.3,1.32,325194.61,84.36,3.2,269.95,TP1 (1:3),Win,5h 30m
6906,USDCAD,2024-06-28,New York,Friday,Buy,1.19472,1.19311,1.19874,1.19313,16.1,1.32,325044.06,163.64,0.92,-150.55,SL Hit,Loss,1h 22m
6907,EURGBP,2024-06-28,New York,Friday,Sell,0.83611,0.83674,0.83454,0.83673,6.3,1.32,324943.52,108.11,0.93,-100.54,SL Hit,Loss,40m
6908,XAUUSD,2024-06-28,New York,Friday,Sell,1819.39,1819.47,1819.2,1819.47,7.8,1.32,324849.83,102.96,0.91,-93.69,SL Hit,Loss,58m
6909,EURGBP,2024-06-28,New York,Friday,Buy,0.85564,0.85516,0.85684,0.85517,4.8,1.32,324774.05,82.37,0.92,-75.78,SL Hit,Loss,1h 22m
6910,EURUSD,2024-06-28,London,Friday,Buy,1.07207,1.07092,1.07569,1.07568,11.5,1.32,325252.22,151.8,3.15,478.17,TP1 (1:3),Win,5h 30m
6911,EURGBP,2024-06-28,New York,Friday,Sell,0.84691,0.84835,0.84226,0.84228,14.4,1.32,326050.35,247.1,3.23,798.13,TP1 (1:3),Win,2h 15m
6912,EURGBP,2024-06-28,New York,Friday,Buy,0.88239,0.88093,0.88677,0.88239,14.6,1.32,326050.35,14.74,0.0,0.0,BE,,1h 30m
6913,USDCAD,2024-06-28,New York,Friday,Sell,1.19608,1.19753,1.19246,1.19751,14.5,1.32,325904.44,147.38,0.99,-145.91,SL Hit,Loss,1h 5m
6914,EURUSD,2024-07-01,London,Monday,Sell,1.09544,1.0963,1.09329,1.09629,8.6,1.32,325800.0,113.52,0.92,-104.44,SL Hit,Loss,27m
6915,EURUSD,2024-07-01,London,Monday,Sell,1.02001,1.0205,1.01846,1.01846,4.9,1.32,326005.04,64.68,3.17,205.04,TP1 (1:3),Win,9h 15m
6916,EURGBP,2024-07-01,New York,Monday,Buy,0.83812,0.8375,0.84009,0.84007,6.2,1.32,326342.3,106.39,3.17,337.26,TP1 (1:3),Win,5h 30m
6917,XAUUSD,2024-07-01,New York,Monday,Sell,1953.02,1953.09,1952.85,1953.09,6.8,1.32,326258.82,89.76,0.93,-83.48,SL Hit,Loss,35m
6918,EURGBP,2024-07-01,London,Monday,Sell,0.88655,0.88815,0.88255,0.88813,16.0,1.32,325992.5,274.56,0.97,-266.32,SL Hit,Loss,48m
6919,EURUSD,2024-07-01,New York,Monday,Buy,1.04815,1.04751,1.05007,1.04815,6.4,1.32,325992.5,14.74,0.0,0.0,BE,,3h 0m
6920,EURUSD,2024-07-01,London,Monday,Buy,1.02155,1.02054,1.02471,1.0247,10.1,1.32,326409.79,133.32,3.13,417.29,TP1 (1:3),Win,7h 5m
6921,EURUSD,2024-07-01,New York,Monday,Buy,1.07671,1.07616,1.07808,1.07618,5.5,1.32,326340.82,72.6,0.95,-68.97,SL Hit,Loss,38m
6922,GBPUSD,2024-07-02,New York,Tuesday,Buy,1.2602,1.25922,1.26323,1.26321,9.8,1.32,326740.54,129.36,3.09,399.72,TP1 (1:3),Win,2h 15m
6923,EURGBP,2024-07-02,New York,Tuesday,Buy,0.88667,0.88585,0.88937,0.88934,8.2,1.32,327203.48,140.71,3.29,462.94,TP1 (1:3),Win,1h 48m
6924,USDCAD,2024-07-02,London,Tuesday,Buy,1.21501,1.21412,1.21723,1.21415,8.9,1.32,327115.73,90.46,0.97,-87.75,SL Hit,Loss,27m
6925,EURGBP,2024-07-02,New York,Tuesday,Buy,0.84224,0.84127,0.84466,0.84129,9.7,1.32,326960.93,166.45,0.93,-154.8,SL Hit,Loss,55m
6926,EURUSD,2024-07-02,New York,Tuesday,Buy,1.04227,1.04081,1.04703,1.04699,14.6,1.32,327589.2,192.72,3.26,628.27,TP1 (1:3),Win,6h 10m
6927,GBPUSD,2024-07-02,New York,Tuesday,Buy,1.22487,1.22357,1.22812,1.22358,13.0,1.32,327431.33,171.6,0.92,-157.87,SL Hit,Loss,45m
6928,EURGBP,2024-07-02,London,Tuesday,Sell,0.86496,0.86563,0.86328,0.86562,6.7,1.32,327322.11,114.97,0.95,-109.22,SL Hit,Loss,58m
6929,EURUSD,2024-07-02,London,Tuesday,Sell,1.07106,1.07238,1.06776,1.07236,13.2,1.32,327160.07,174.24,0.93,-162.04,SL Hit,Loss,27m
6930,EURGBP,2024-07-02,London,Tuesday,Buy,0.86098,0.85973,0.86411,0.85973,12.5,1.32,326956.3,214.5,0.95,-203.77,SL Hit,Loss,58m
6931,EURUSD,2024-07-02,London,Tuesday,Sell,1.10288,1.10381,1.10006,1.10009,9.3,1.32,327328.26,122.76,3.03,371.96,TP1 (1:3),Win,1h 48m
6932,GBPUSD,2024-07-03,London,Wednesday,Buy,1.26854,1.26684,1.27369,1.27368,17.0,1.32,328008.19,224.4,3.03,679.93,TP1 (1:3),Win,6h 10m
6933,EURGBP,2024-07-03,London,Wednesday,Buy,0.87671,0.8756,0.87948,0.8756,11.1,1.32,327834.85,190.48,0.91,-173.34,SL Hit,Loss,22m
6934,EURGBP,2024-07-03,New York,Wednesday,Buy,0.84689,0.84533,0.85079,0.84533,15.6,1.32,327583.21,267.7,0.94,-251.64,SL Hit,Loss,32m
6935,EURUSD,2024-07-03,London,Wednesday,Sell,1.03845,1.03937,1.03615,1.03935,9.2,1.32,327465.41,121.44,0.97,-117.8,SL Hit,Loss,35m
6936,XAUUSD,2024-07-03,London,Wednesday,Sell,1966.3,1966.44,1965.89,1966.3,13.8,1.32,327465.41,14.74,0.0,0.0,BE,,2h 5m
6937,XAUUSD,2024-07-03,New York,Wednesday,Sell,1986.05,1986.15,1985.77,1985.77,9.6,1.32,327836.7,126.72,2.93,371.29,TP1 (1:3),Win,5h 30m
6938,EURGBP,2024-07-03,London,Wednesday,Buy,0.84915,0.84749,0.85441,0.85437,16.6,1.32,328739.71,284.86,3.17,903.01,TP1 (1:3),Win,1h 55m
6939,EURUSD,2024-07-03,New York,Wednesday,Buy,1.06862,1.06722,1.07212,1.06723,14.0,1.32,328562.3,184.8,0.96,-177.41,SL Hit,Loss,18m
6940,XAUUSD,2024-07-03,London,Wednesday,Buy,1969.43,1969.3,1969.82,1969.82,12.9,1.32,329076.55,170.28,3.02,514.25,TP1 (1:3),Win,6h 10m
6941,XAUUSD,2024-07-05,London,Friday,Buy,2021.86,2021.79,2022.07,2021.86,7.0,1.32,329076.55,14.74,0.0,0.0,BE,,45m
6942,GBPUSD,2024-07-05,New York,Friday,Buy,1.2595,1.25807,1.26308,1.25809,14.3,1.32,328895.34,188.76,0.96,-181.21,SL Hit,Loss,45m
6943,EURUSD,2024-07-05,New York,Friday,Buy,1.0469,1.04603,1.04955,1.04954,8.7,1.32,329245.6,114.84,3.05,350.26,TP1 (1:3),Win,3h 40m
6944,XAUUSD,2024-07-05,London,Friday,Sell,1802.72,1802.84,1802.36,1802.36,12.3,1.32,329716.44,162.36,2.9,470.84,TP1 (1:3),Win,7h 5m
6945,XAUUSD,2024-07-05,London,Friday,Buy,1915.58,1915.51,1915.79,1915.79,7.0,1.32,329990.87,92.4,2.97,274.43,TP1 (1:3),Win,12h 20m
6946,GBPUSD,2024-07-05,London,Friday,Buy,1.27071,1.26956,1.27421,1.27417,11.5,1.32,330452.34,151.8,3.04,461.47,TP1 (1:3),Win,6h 10m
6947,EURGBP,2024-07-05,London,Friday,Buy,0.8642,0.86289,0.86747,0.86291,13.1,1.32,330241.03,224.8,0.94,-211.31,SL Hit,Loss,38m
6948,EURUSD,2024-07-05,New York,Friday,Sell,1.11833,1.11908,1.11594,1.11594,7.5,1.32,330555.85,99.0,3.18,314.82,TP1 (1:3),Win,5h 30m
6949,GBPUSD,2024-07-05,London,Friday,Buy,1.21556,1.21414,1.21982,1.21556,14.2,1.32,330555.85,14.74,0.0,0.0,BE,,2h 5m
6950,GBPUSD,2024-07-05,New York,Friday,Sell,1.23084,1.23231,1.22716,1.23228,14.7,1.32,330371.51,194.04,0.95,-184.34,SL Hit,Loss,40m
6951,EURGBP,2024-07-08,New York,Monday,Buy,0.88284,0.88144,0.88634,0.88145,14.0,1.32,330138.48,240.24,0.97,-233.03,SL Hit,Loss,38m
6952,XAUUSD,2024-07-08,London,Monday,Sell,1834.24,1834.35,1833.97,1834.35,10.6,1.32,330005.56,139.92,0.95,-132.92,SL Hit,Loss,58m
6953,USDCAD,2024-07-08,London,Monday,Sell,1.30529,1.30634,1.30197,1.30201,10.5,1.32,330342.8,106.72,3.16,337.24,TP1 (1:3),Win,5h 30m
6954,GBPUSD,2024-07-08,New York,Monday,Sell,1.2502,1.25158,1.24675,1.25155,13.8,1.32,330167.93,182.16,0.96,-174.87,SL Hit,Loss,12m
6955,EURUSD,2024-07-08,London,Monday,Buy,1.07155,1.0708,1.07385,1.07384,7.5,1.32,330471.86,99.0,3.07,303.93,TP1 (1:3),Win,4h 20m
6956,GBPUSD,2024-07-08,New York,Monday,Sell,1.2289,1.23,1.22615,1.22997,11.0,1.32,330332.47,145.2,0.96,-139.39,SL Hit,Loss,58m
6957,XAUUSD,2024-07-08,London,Monday,Sell,1969.49,1969.61,1969.13,1969.13,11.6,1.32,330813.27,153.12,3.14,480.8,TP1 (1:3),Win,4h 55m
6958,XAUUSD,2024-07-08,London,Monday,Buy,1839.89,1839.73,1840.29,1839.73,15.9,1.32,330613.88,209.88,0.95,-199.39,SL Hit,Loss,1h 22m
